h16,h14,h16,10031,20031,25,34,2
h16,h14,h16,10031,20031,25,35,2
h16,h14,h16,10031,20031,25,36,2
h16,h14,h16,10031,20031,25,37,2
h16,h8,h16,10063,20063,10,17,2
h16,h8,h16,10063,20063,10,18,2
h16,h8,h16,10063,20063,10,19,2
h16,h8,h16,10063,20063,10,20,2
h16,h8,h16,10063,20063,10,21,2
h16,h8,h16,10063,20063,10,22,2
h16,h8,h16,10063,20063,10,23,2
h16,h8,h16,10063,20063,10,24,2
h16,h8,h16,10063,20063,10,25,2
h16,h8,h16,10063,20063,10,26,2
h16,h8,h16,10063,20063,10,27,2
h16,h8,h16,10063,20063,10,28,2
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
h1,h9,h1,10050,20050,13,44,2
h1,h9,h1,10050,20050,13,45,2
h1,h9,h1,10050,20050,13,46,2
h1,h9,h1,10050,20050,13,47,2
h1,h9,h1,10050,20050,13,48,2
h2,h10,h2,10052,20052,5,13,2
h2,h10,h2,10052,20052,5,14,2
h2,h10,h2,10052,20052,5,15,2
h2,h10,h2,10052,20052,5,16,2
h2,h10,h2,10052,20052,5,17,2
h2,h10,h2,10052,20052,5,18,2
h2,h10,h2,10052,20052,5,19,2
h2,h10,h2,10052,20052,5,20,2
h2,h10,h2,10052,20052,5,21,2
h2,h10,h2,10052,20052,5,22,2
h2,h10,h2,10052,20052,5,23,2
h2,h10,h2,10052,20052,5,24,2
h2,h10,h2,10052,20052,5,25,2
h2,h10,h2,10052,20052,5,26,2
h2,h10,h2,10052,20052,5,27,2
h2,h10,h2,10052,20052,5,28,2
h2,h10,h2,10052,20052,5,29,2
h2,h10,h2,10052,20052,5,30,2
h2,h10,h2,10052,20052,5,31,2
h2,h10,h2,10052,20052,5,32,2
h2,h10,h2,10052,20052,5,33,2
h2,h10,h2,10052,20052,5,34,2
h2,h10,h2,10052,20052,5,35,2
h2,h10,h2,10052,20052,5,36,2
h2,h10,h2,10052,20052,5,37,2
h2,h10,h2,10052,20052,5,38,2
h2,h10,h2,10052,20052,5,39,2
h2,h10,h2,10052,20052,5,40,2
h2,h10,h2,10052,20052,5,41,2
h2,h10,h2,10052,20052,5,42,2
h2,h10,h2,10052,20052,5,48,2
h3,h11,h3,10054,20054,4,43,2
h3,h11,h3,10054,20054,4,44,2
h3,h11,h3,10054,20054,4,45,2
h3,h11,h3,10054,20054,4,46,2
h3,h11,h3,10054,20054,4,47,2
h3,h11,h3,10054,20054,4,50,2
h4,h12,h4,10056,20056,4,49,2
h4,h12,h4,10056,20056,24,28,2
h4,h12,h4,10056,20056,24,29,2
h4,h12,h4,10056,20056,24,30,2
h4,h12,h4,10056,20056,24,31,2
h4,h12,h4,10056,20056,24,32,2
h4,h12,h4,10056,20056,24,33,2
h4,h12,h4,10056,20056,24,34,2
h4,h12,h4,10056,20056,24,35,2
h5,h13,h5,10058,20058,4,47,2
h5,h13,h5,10058,20058,13,23,2
h5,h13,h5,10058,20058,13,24,2
h5,h13,h5,10058,20058,13,25,2
h5,h13,h5,10058,20058,13,26,2
h5,h13,h5,10058,20058,13,27,2
h5,h13,h5,10058,20058,13,28,2
h5,h13,h5,10058,20058,13,29,2
h5,h13,h5,10058,20058,13,30,2
h5,h13,h5,10058,20058,13,31,2
h5,h13,h5,10058,20058,13,32,2
h5,h13,h5,10058,20058,13,33,2
h6,h14,h6,10060,20060,4,45,2
h6,h14,h6,10060,20060,12,25,2
h6,h14,h6,10060,20060,12,26,2
h6,h14,h6,10060,20060,12,27,2
h6,h14,h6,10060,20060,12,28,2
h6,h14,h6,10060,20060,12,29,2
h6,h14,h6,10060,20060,12,30,2
h6,h14,h6,10060,20060,12,31,2
h7,h15,h7,10062,20062,4,44,2
h7,h15,h7,10062,20062,11,25,2
h7,h15,h7,10062,20062,11,26,2
h7,h15,h7,10062,20062,11,27,2
h7,h15,h7,10062,20062,11,28,2
h7,h15,h7,10062,20062,11,29,2
h7,h15,h7,10062,20062,11,30,2
h8,h16,h8,10064,20064,4,43,2
h8,h16,h8,10064,20064,9,23,2
h8,h16,h8,10064,20064,9,24,2
h8,h16,h8,10064,20064,9,25,2
h8,h16,h8,10064,20064,9,26,2
h9,h1,h9,10049,20049,26,29,2
h9,h1,h9,10049,20049,26,30,2
h9,h1,h9,10049,20049,26,31,2
h9,h1,h9,10049,20049,26,32,2
h9,h1,h9,10049,20049,26,33,2
h9,h1,h9,10049,20049,26,34,2
h9,h1,h9,10049,20049,26,35,2
h9,h1,h9,10049,20049,26,36,2
h10,h2,h10,10051,20051,5,13,2
h10,h2,h10,10051,20051,5,14,2
h10,h2,h10,10051,20051,5,15,2
h10,h2,h10,10051,20051,5,16,2
h10,h2,h10,10051,20051,5,17,2
h10,h2,h10,10051,20051,5,18,2
h10,h2,h10,10051,20051,5,19,2
h10,h2,h10,10051,20051,5,20,2
h10,h2,h10,10051,20051,5,21,2
h10,h2,h10,10051,20051,5,22,2
h10,h2,h10,10051,20051,5,23,2
h10,h2,h10,10051,20051,5,24,2
h10,h2,h10,10051,20051,5,25,2
h10,h2,h10,10051,20051,5,26,2
h10,h2,h10,10051,20051,5,27,2
h10,h2,h10,10051,20051,5,28,2
h10,h2,h10,10051,20051,5,29,2
h10,h2,h10,10051,20051,5,30,2
h10,h2,h10,10051,20051,5,31,2
h10,h2,h10,10051,20051,5,32,2
h10,h2,h10,10051,20051,5,33,2
h10,h2,h10,10051,20051,5,34,2
h10,h2,h10,10051,20051,5,35,2
h10,h2,h10,10051,20051,5,36,2
h10,h2,h10,10051,20051,5,37,2
h10,h2,h10,10051,20051,5,38,2
h10,h2,h10,10051,20051,5,39,2
h10,h2,h10,10051,20051,5,40,2
h10,h2,h10,10051,20051,5,41,2
h10,h2,h10,10051,20051,5,42,2
h10,h2,h10,10051,20051,5,43,2
h10,h2,h10,10051,20051,5,44,2
h10,h2,h10,10051,20051,5,45,2
h10,h2,h10,10051,20051,5,46,2
h10,h2,h10,10051,20051,5,47,2
h10,h2,h10,10051,20051,5,48,2
h10,h2,h10,10051,20051,5,50,2
h11,h3,h11,10053,20053,4,49,2
h11,h3,h11,10053,20053,10,15,2
h11,h3,h11,10053,20053,10,16,2
h11,h3,h11,10053,20053,10,26,2
h11,h3,h11,10053,20053,10,28,2
h11,h3,h11,10053,20053,10,29,2
h11,h3,h11,10053,20053,10,30,2
h11,h3,h11,10053,20053,10,31,2
h12,h4,h12,10055,20055,4,47,2
h12,h4,h12,10055,20055,9,16,2
h12,h4,h12,10055,20055,9,17,2
h12,h4,h12,10055,20055,9,18,2
h12,h4,h12,10055,20055,9,19,2
h12,h4,h12,10055,20055,9,20,2
h12,h4,h12,10055,20055,9,21,2
h12,h4,h12,10055,20055,9,22,2
h12,h4,h12,10055,20055,9,23,2
h12,h4,h12,10055,20055,9,24,2
h12,h4,h12,10055,20055,9,26,2
h12,h4,h12,10055,20055,9,27,2
h12,h4,h12,10055,20055,9,28,2
h12,h4,h12,10055,20055,9,29,2
h13,h5,h13,10057,20057,4,45,2
h13,h5,h13,10057,20057,8,25,2
h14,h6,h14,10059,20059,4,44,2
h14,h6,h14,10059,20059,7,24,2
h15,h7,h15,10061,20061,4,43,2
h16,h8,h16,10063,20063,4,41,2
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
h1,h4,h1,30054,40054,39,40,2
h1,h4,h1,30054,40054,39,41,2
h1,h4,h1,30054,40054,39,42,2
h1,h4,h1,30054,40054,39,43,2
h1,h4,h1,30054,40054,39,44,2
h1,h4,h1,30054,40054,39,45,2
h1,h7,h1,30056,40056,26,33,2
h1,h7,h1,30056,40056,26,34,2
h1,h7,h1,30056,40056,26,35,2
h1,h7,h1,30056,40056,26,36,2
h1,h7,h1,30056,40056,26,37,2
h1,h7,h1,30055,40055,26,36,2
h1,h7,h1,30055,40055,26,37,2
h1,h3,h1,10018,20018,96,99,2
h1,h3,h1,10018,20018,96,100,2
h1,h3,h1,10018,20018,96,101,2
h1,h3,h1,10018,20018,96,102,2
h1,h3,h1,10018,20018,96,103,2
h1,h3,h1,10018,20018,96,104,2
h1,h9,h1,10050,20050,13,21,2
h1,h9,h1,10050,20050,13,22,2
h1,h9,h1,10050,20050,13,23,2
h1,h9,h1,10050,20050,13,24,2
h1,h9,h1,10050,20050,13,25,2
h1,h9,h1,10050,20050,13,26,2
h1,h9,h1,10050,20050,13,43,2
h2,h11,h2,30062,40062,15,16,2
h2,h11,h2,30062,40062,15,18,2
h2,h11,h2,30062,40062,15,20,2
h2,h11,h2,30062,40062,15,21,2
h2,h11,h2,30062,40062,15,22,2
h2,h11,h2,30062,40062,15,23,2
h2,h11,h2,30062,40062,15,24,2
h2,h11,h2,30062,40062,15,26,2
h2,h11,h2,30062,40062,15,28,2
h2,h11,h2,30062,40062,15,29,2
h2,h11,h2,30062,40062,15,30,2
h2,h11,h2,30062,40062,15,32,2
h2,h11,h2,30062,40062,15,34,2
h2,h11,h2,30062,40062,15,35,2
h2,h11,h2,30062,40062,15,36,2
h2,h11,h2,30062,40062,15,38,2
h2,h11,h2,30062,40062,15,40,2
h2,h11,h2,30062,40062,15,41,2
h2,h11,h2,30062,40062,15,42,2
h2,h11,h2,30062,40062,15,44,2
h2,h11,h2,30062,40062,15,45,2
h2,h11,h2,30062,40062,15,46,2
h2,h11,h2,30062,40062,15,48,2
h2,h11,h2,30062,40062,15,50,2
h2,h11,h2,30062,40062,15,51,2
h2,h11,h2,30062,40062,15,52,2
h2,h12,h2,30068,40068,0,5,2
h2,h12,h2,30068,40068,0,7,2
h2,h12,h2,30068,40068,0,8,2
h2,h12,h2,30068,40068,0,9,2
h2,h12,h2,30068,40068,0,10,2
h2,h12,h2,30068,40068,0,11,2
h2,h12,h2,30068,40068,0,12,2
h2,h12,h2,30068,40068,0,13,2
h2,h12,h2,30068,40068,0,14,2
h2,h12,h2,30068,40068,0,15,2
h2,h12,h2,30068,40068,0,16,2
h2,h12,h2,30068,40068,0,17,2
h2,h12,h2,30068,40068,0,18,2
h2,h12,h2,30068,40068,0,19,2
h2,h12,h2,30068,40068,0,20,2
h2,h12,h2,30068,40068,0,21,2
h2,h12,h2,30068,40068,0,22,2
h2,h12,h2,30068,40068,0,23,2
h2,h12,h2,30068,40068,0,24,2
h2,h12,h2,30068,40068,0,25,2
h2,h12,h2,30068,40068,0,26,2
h2,h12,h2,30068,40068,0,27,2
h2,h12,h2,30068,40068,0,28,2
h2,h12,h2,30068,40068,0,29,2
h2,h12,h2,30068,40068,0,30,2
h2,h12,h2,30068,40068,0,31,2
h2,h12,h2,30068,40068,0,32,2
h2,h12,h2,30068,40068,0,33,2
h2,h12,h2,30068,40068,0,34,2
h2,h12,h2,30068,40068,0,35,2
h2,h12,h2,30068,40068,0,36,2
h2,h12,h2,30068,40068,0,37,2
h2,h12,h2,30068,40068,0,38,2
h2,h12,h2,30068,40068,0,39,2
h2,h12,h2,30068,40068,0,40,2
h2,h12,h2,30068,40068,0,41,2
h2,h12,h2,30068,40068,0,42,2
h2,h12,h2,30068,40068,0,43,2
h2,h12,h2,30068,40068,0,44,2
h2,h12,h2,30068,40068,0,45,2
h2,h12,h2,30068,40068,0,46,2
h2,h13,h2,30070,40070,18,21,2
h2,h13,h2,30070,40070,18,22,2
h2,h13,h2,30070,40070,18,24,2
h2,h13,h2,30070,40070,18,25,2
h2,h13,h2,30070,40070,18,26,2
h2,h13,h2,30070,40070,18,27,2
h2,h13,h2,30070,40070,18,28,2
h5,h7,h5,10022,20022,17,18,2
h5,h7,h5,10022,20022,17,19,2
h5,h7,h5,10022,20022,17,21,2
h5,h7,h5,10022,20022,17,22,2
h5,h7,h5,10022,20022,17,24,2
h5,h7,h5,10022,20022,17,25,2
h5,h7,h5,10022,20022,17,27,2
h5,h7,h5,10022,20022,17,28,2
h5,h7,h5,10022,20022,17,30,2
h5,h7,h5,10022,20022,17,31,2
h5,h7,h5,10022,20022,17,32,2
h5,h7,h5,10022,20022,17,33,2
h5,h7,h5,10022,20022,17,34,2
h5,h7,h5,10022,20022,17,35,2
h6,h12,h6,30063,40063,9,14,2
h6,h12,h6,30063,40063,9,16,2
h6,h12,h6,30063,40063,9,18,2
h6,h12,h6,30063,40063,9,46,2
h6,h12,h6,30063,40063,19,21,2
h6,h12,h6,30063,40063,19,22,2
h6,h12,h6,30063,40063,19,23,2
h6,h12,h6,30063,40063,19,24,2
h6,h12,h6,30063,40063,19,25,2
h6,h12,h6,30063,40063,19,27,2
h6,h12,h6,30063,40063,19,28,2
h6,h12,h6,30063,40063,19,29,2
h6,h12,h6,30063,40063,19,30,2
h6,h16,h6,30069,40069,1,17,2
h6,h16,h6,30069,40069,1,18,2
h6,h16,h6,30069,40069,1,19,2
h6,h16,h6,30069,40069,1,20,2
h6,h16,h6,30069,40069,1,21,2
h6,h16,h6,30069,40069,1,23,2
h6,h16,h6,30069,40069,1,24,2
h6,h16,h6,30069,40069,1,25,2
h6,h16,h6,30069,40069,1,26,2
h6,h16,h6,30069,40069,1,27,2
h6,h16,h6,30069,40069,1,28,2
h6,h16,h6,30069,40069,1,29,2
h6,h16,h6,30069,40069,1,30,2
h6,h16,h6,30069,40069,1,31,2
h6,h16,h6,30069,40069,1,32,2
h6,h16,h6,30069,40069,1,34,2
h6,h16,h6,30069,40069,1,35,2
h6,h16,h6,30069,40069,1,36,2
h6,h16,h6,30069,40069,1,38,2
h6,h16,h6,30069,40069,1,39,2
h6,h16,h6,30069,40069,1,40,2
h6,h16,h6,30069,40069,1,41,2
h6,h16,h6,30069,40069,1,42,2
h6,h16,h6,30069,40069,3,5,2
h6,h16,h6,30069,40069,3,9,2
h7,h16,h7,30065,40065,18,20,2
h7,h16,h7,30065,40065,18,21,2
h7,h16,h7,30065,40065,18,22,2
h7,h16,h7,30065,40065,18,24,2
h7,h16,h7,30065,40065,18,25,2
h7,h16,h7,30065,40065,18,26,2
h7,h16,h7,30065,40065,18,27,2
h8,h16,h8,30066,40066,0,46,2
h8,h16,h8,30066,40066,0,48,2
h8,h16,h8,30066,40066,0,49,2
h8,h16,h8,30066,40066,4,6,2
h8,h16,h8,30066,40066,4,8,2
h8,h16,h8,30066,40066,4,9,2
h8,h16,h8,30066,40066,4,10,2
h8,h16,h8,30066,40066,4,11,2
h8,h16,h8,30066,40066,4,12,2
h8,h16,h8,30066,40066,4,13,2
h8,h16,h8,30066,40066,4,14,2
h8,h16,h8,30066,40066,4,15,2
h8,h16,h8,30066,40066,4,16,2
h8,h16,h8,30066,40066,4,17,2
h8,h16,h8,30066,40066,4,18,2
h8,h16,h8,30066,40066,4,19,2
h8,h16,h8,30066,40066,4,20,2
h8,h16,h8,30066,40066,4,21,2
h8,h16,h8,30066,40066,4,22,2
h8,h16,h8,30066,40066,4,23,2
h8,h16,h8,30066,40066,4,24,2
h9,h2,h9,30064,40064,0,7,2
h9,h2,h9,30064,40064,0,8,2
h9,h2,h9,30064,40064,0,9,2
h9,h2,h9,30064,40064,0,10,2
h9,h2,h9,30064,40064,0,11,2
h9,h2,h9,30064,40064,0,12,2
h9,h2,h9,30064,40064,0,13,2
h9,h2,h9,30064,40064,0,14,2
h9,h2,h9,30064,40064,0,15,2
h9,h2,h9,30064,40064,0,16,2
h9,h2,h9,30064,40064,0,17,2
h9,h2,h9,30064,40064,0,18,2
h9,h2,h9,30064,40064,0,20,2
h9,h2,h9,30064,40064,0,23,2
h9,h2,h9,30064,40064,0,26,2
h9,h2,h9,30064,40064,0,27,2
h9,h2,h9,30064,40064,0,28,2
h9,h2,h9,30064,40064,0,29,2
h9,h2,h9,30064,40064,0,30,2
h9,h2,h9,30064,40064,0,31,2
h9,h2,h9,30064,40064,0,32,2
h9,h2,h9,30064,40064,0,33,2
h9,h2,h9,30064,40064,0,34,2
h9,h2,h9,30064,40064,0,35,2
h9,h2,h9,30064,40064,0,36,2
h9,h2,h9,30064,40064,0,37,2
h9,h2,h9,30064,40064,0,38,2
h9,h2,h9,30064,40064,0,39,2
h9,h2,h9,30064,40064,0,40,2
h9,h2,h9,30064,40064,0,41,2
h9,h2,h9,30064,40064,0,42,2
h9,h2,h9,30064,40064,0,43,2
h9,h2,h9,30064,40064,0,44,2
h9,h2,h9,30064,40064,0,45,2
h9,h2,h9,30064,40064,0,46,2
h9,h2,h9,30064,40064,0,47,2
h9,h2,h9,30064,40064,0,48,2
h9,h2,h9,30064,40064,0,49,2
h9,h2,h9,30064,40064,0,1,2
h9,h2,h9,30064,40064,0,4,2
h11,h9,h11,30059,40059,0,1,2
h11,h9,h11,30059,40059,0,17,2
h11,h9,h11,30059,40059,0,23,2
h11,h9,h11,30059,40059,0,41,2
h11,h9,h11,30059,40059,0,2,2
h11,h9,h11,30059,40059,0,3,2
h11,h9,h11,30059,40059,0,4,2
h11,h9,h11,30059,40059,0,5,2
h11,h9,h11,30059,40059,0,7,2
h11,h9,h11,30059,40059,0,8,2
h11,h9,h11,30059,40059,0,9,2
h11,h9,h11,30059,40059,0,10,2
h11,h9,h11,30059,40059,0,11,2
h11,h9,h11,30059,40059,0,12,2
h11,h9,h11,30059,40059,0,13,2
h11,h9,h11,30059,40059,0,18,2
h11,h9,h11,30059,40059,0,19,2
h11,h9,h11,30059,40059,0,20,2
h11,h9,h11,30059,40059,0,21,2
h11,h9,h11,30059,40059,0,22,2
h11,h9,h11,30059,40059,0,24,2
h11,h4,h11,30067,40067,15,17,2
h11,h4,h11,30067,40067,15,18,2
h11,h4,h11,30067,40067,15,19,2
h11,h4,h11,30067,40067,15,20,2
h11,h4,h11,30067,40067,15,21,2
h11,h4,h11,30067,40067,15,26,2
h11,h4,h11,30067,40067,15,27,2
h11,h4,h11,30067,40067,15,29,2
h11,h4,h11,30067,40067,15,31,2
h11,h4,h11,30067,40067,15,32,2
h11,h4,h11,30067,40067,15,33,2
h11,h4,h11,30067,40067,15,35,2
h11,h4,h11,30067,40067,15,36,2
h11,h4,h11,30067,40067,15,37,2
h11,h4,h11,30067,40067,15,38,2
h11,h4,h11,30067,40067,15,41,2
h11,h4,h11,30067,40067,15,44,2
h11,h4,h11,30067,40067,15,48,2
h11,h4,h11,30067,40067,15,49,2
h11,h4,h11,30067,40067,15,50,2
h11,h4,h11,30067,40067,15,51,2
h11,h4,h11,30067,40067,15,52,2
h11,h4,h11,30067,40067,15,53,2
h13,h15,h13,10030,20030,26,37,2
h13,h2,h13,30061,40061,29,50,2
h13,h2,h13,30061,40061,29,51,2
h13,h2,h13,30061,40061,29,55,2
h13,h2,h13,30061,40061,29,57,2
h13,h2,h13,30061,40061,29,60,2
h16,h14,h16,10031,20031,25,26,2
h16,h14,h16,10031,20031,25,27,2
h16,h14,h16,10031,20031,25,30,2
h16,h14,h16,10031,20031,25,31,2
h16,h14,h16,10031,20031,25,32,2
h16,h14,h16,10031,20031,25,33,2
h16,h14,h16,10031,20031,25,34,2
h16,h14,h16,10031,20031,25,35,2
h16,h14,h16,10031,20031,25,36,2
h16,h14,h16,10031,20031,25,37,2
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
h1,h7,h1,30055,40055,4,5,2
h1,h7,h1,30055,40055,4,8,2
h1,h7,h1,30055,40055,4,19,2
h1,h7,h1,30055,40055,4,22,2
h1,h7,h1,30055,40055,4,23,2
h1,h7,h1,30055,40055,4,25,2
h1,h7,h1,30055,40055,4,26,2
h1,h7,h1,30055,40055,4,27,2
h1,h7,h1,30055,40055,4,28,2
h1,h7,h1,30055,40055,4,29,2
h1,h7,h1,30055,40055,4,30,2
h1,h3,h1,10018,20018,22,24,2
h1,h3,h1,10018,20018,22,27,2
h1,h3,h1,10018,20018,22,28,2
h1,h3,h1,10018,20018,22,29,2
h1,h3,h1,10018,20018,22,30,2
h1,h3,h1,10018,20018,22,31,2
h1,h4,h1,30054,40054,27,32,2
h1,h4,h1,30054,40054,27,33,2
h1,h4,h1,30054,40054,27,34,2
h1,h4,h1,30054,40054,27,35,2
h1,h4,h1,30054,40054,27,36,2
h1,h4,h1,30054,40054,27,37,2
h1,h4,h1,30054,40054,27,38,2
h1,h4,h1,30054,40054,27,28,2
h1,h4,h1,30054,40054,27,29,2
h1,h4,h1,30054,40054,27,30,2
h1,h4,h1,30054,40054,27,31,2
h1,h7,h1,30056,40056,4,5,2
h1,h7,h1,30056,40056,4,6,2
h1,h7,h1,30056,40056,4,7,2
h1,h7,h1,30056,40056,4,8,2
h1,h7,h1,30056,40056,4,9,2
h1,h7,h1,30056,40056,4,10,2
h1,h7,h1,30056,40056,4,11,2
h1,h7,h1,30056,40056,4,12,2
h1,h7,h1,30056,40056,4,13,2
h1,h7,h1,30056,40056,4,14,2
h1,h7,h1,30056,40056,4,15,2
h1,h7,h1,30056,40056,4,16,2
h1,h7,h1,30056,40056,4,17,2
h1,h7,h1,30056,40056,4,18,2
h1,h7,h1,30056,40056,4,19,2
h1,h7,h1,30056,40056,4,20,2
h1,h7,h1,30056,40056,4,21,2
h1,h7,h1,30056,40056,4,33,2
h1,h7,h1,30056,40056,4,34,2
h1,h7,h1,30056,40056,4,35,2
h1,h7,h1,30056,40056,4,36,2
h1,h7,h1,30056,40056,4,38,2
h1,h7,h1,30056,40056,4,39,2
h1,h7,h1,30056,40056,4,40,2
h1,h9,h1,10114,20114,13,44,2
h1,h9,h1,10114,20114,13,45,2
h1,h9,h1,10114,20114,13,46,2
h1,h9,h1,10114,20114,13,47,2
h1,h9,h1,10114,20114,13,48,2
h2,h11,h2,30062,40062,19,20,2
h2,h11,h2,30062,40062,19,21,2
h2,h11,h2,30062,40062,19,22,2
h2,h11,h2,30062,40062,19,23,2
h2,h11,h2,30062,40062,19,24,2
h2,h11,h2,30062,40062,19,25,2
h2,h11,h2,30062,40062,19,26,2
h2,h11,h2,30062,40062,19,27,2
h2,h11,h2,30062,40062,19,28,2
h2,h11,h2,30062,40062,19,30,2
h2,h11,h2,30062,40062,19,32,2
h2,h11,h2,30062,40062,19,33,2
h2,h11,h2,30062,40062,19,34,2
h2,h11,h2,30062,40062,19,36,2
h2,h11,h2,30062,40062,19,38,2
h2,h11,h2,30062,40062,19,39,2
h2,h11,h2,30062,40062,19,40,2
h2,h11,h2,30062,40062,19,42,2
h2,h11,h2,30062,40062,19,44,2
h2,h11,h2,30062,40062,19,45,2
h2,h11,h2,30062,40062,19,46,2
h2,h11,h2,30062,40062,19,48,2
h2,h11,h2,30062,40062,19,50,2
h2,h11,h2,30062,40062,19,51,2
h2,h11,h2,30062,40062,19,52,2
h2,h11,h2,30062,40062,29,31,2
h2,h11,h2,30062,40062,29,35,2
h2,h11,h2,30062,40062,29,37,2
h2,h12,h2,30068,40068,0,5,2
h2,h12,h2,30068,40068,0,7,2
h2,h12,h2,30068,40068,0,8,2
h2,h12,h2,30068,40068,0,9,2
h2,h12,h2,30068,40068,0,10,2
h2,h12,h2,30068,40068,0,11,2
h2,h12,h2,30068,40068,0,12,2
h2,h12,h2,30068,40068,0,13,2
h2,h12,h2,30068,40068,0,14,2
h2,h12,h2,30068,40068,0,15,2
h2,h12,h2,30068,40068,0,16,2
h2,h12,h2,30068,40068,0,17,2
h2,h12,h2,30068,40068,0,18,2
h2,h12,h2,30068,40068,0,19,2
h2,h12,h2,30068,40068,0,20,2
h2,h12,h2,30068,40068,0,24,2
h2,h12,h2,30068,40068,0,33,2
h2,h12,h2,30068,40068,0,34,2
h2,h12,h2,30068,40068,0,36,2
h2,h12,h2,30068,40068,0,37,2
h2,h12,h2,30068,40068,0,43,2
h2,h12,h2,30068,40068,0,44,2
h2,h12,h2,30068,40068,0,45,2
h2,h12,h2,30068,40068,0,46,2
h2,h12,h2,30068,40068,0,47,2
h2,h12,h2,30068,40068,0,48,2
h2,h12,h2,30068,40068,0,49,2
h2,h12,h2,30068,40068,0,2,2
h2,h12,h2,30068,40068,0,4,2
h2,h13,h2,30070,40070,21,22,2
h2,h13,h2,30070,40070,21,23,2
h2,h13,h2,30070,40070,21,24,2
h2,h13,h2,30070,40070,21,25,2
h2,h13,h2,30070,40070,21,26,2
h2,h13,h2,30070,40070,21,27,2
h2,h13,h2,30070,40070,21,28,2
h2,h13,h2,30070,40070,21,29,2
h2,h13,h2,30070,40070,21,30,2
h2,h10,h2,10116,20116,5,13,2
h2,h10,h2,10116,20116,5,14,2
h2,h10,h2,10116,20116,5,15,2
h2,h10,h2,10116,20116,5,16,2
h2,h10,h2,10116,20116,5,17,2
h2,h10,h2,10116,20116,5,18,2
h2,h10,h2,10116,20116,5,19,2
h2,h10,h2,10116,20116,5,20,2
h2,h10,h2,10116,20116,5,21,2
h2,h10,h2,10116,20116,5,22,2
h2,h10,h2,10116,20116,5,23,2
h2,h10,h2,10116,20116,5,24,2
h2,h10,h2,10116,20116,5,25,2
h2,h10,h2,10116,20116,5,26,2
h2,h10,h2,10116,20116,5,27,2
h2,h10,h2,10116,20116,5,28,2
h2,h10,h2,10116,20116,5,29,2
h2,h10,h2,10116,20116,5,30,2
h2,h10,h2,10116,20116,5,31,2
h2,h10,h2,10116,20116,5,32,2
h2,h10,h2,10116,20116,5,33,2
h2,h10,h2,10116,20116,5,34,2
h2,h10,h2,10116,20116,5,35,2
h2,h10,h2,10116,20116,5,36,2
h2,h10,h2,10116,20116,5,37,2
h2,h10,h2,10116,20116,5,38,2
h2,h10,h2,10116,20116,5,39,2
h2,h10,h2,10116,20116,5,40,2
h2,h10,h2,10116,20116,5,41,2
h2,h10,h2,10116,20116,5,42,2
h2,h10,h2,10116,20116,5,48,2
h3,h11,h3,10118,20118,4,43,2
h3,h11,h3,10118,20118,4,44,2
h3,h11,h3,10118,20118,4,45,2
h3,h11,h3,10118,20118,4,46,2
h3,h11,h3,10118,20118,4,47,2
h3,h11,h3,10118,20118,4,50,2
h4,h12,h4,10120,20120,4,49,2
h4,h12,h4,10120,20120,24,28,2
h4,h12,h4,10120,20120,24,29,2
h4,h12,h4,10120,20120,24,30,2
h4,h12,h4,10120,20120,24,31,2
h4,h12,h4,10120,20120,24,32,2
h4,h12,h4,10120,20120,24,33,2
h4,h12,h4,10120,20120,24,34,2
h4,h12,h4,10120,20120,24,35,2
h5,h13,h5,10122,20122,4,47,2
h5,h13,h5,10122,20122,13,23,2
h5,h13,h5,10122,20122,13,24,2
h5,h13,h5,10122,20122,13,25,2
h5,h13,h5,10122,20122,13,26,2
h5,h13,h5,10122,20122,13,27,2
h5,h13,h5,10122,20122,13,28,2
h5,h13,h5,10122,20122,13,29,2
h5,h13,h5,10122,20122,13,30,2
h5,h13,h5,10122,20122,13,31,2
h5,h13,h5,10122,20122,13,32,2
h5,h13,h5,10122,20122,13,33,2
h6,h12,h6,30063,40063,10,17,2
h6,h12,h6,30063,40063,10,20,2
h6,h16,h6,30069,40069,22,23,2
h6,h16,h6,30069,40069,22,24,2
h6,h16,h6,30069,40069,22,25,2
h6,h16,h6,30069,40069,22,26,2
h6,h16,h6,30069,40069,22,27,2
h6,h16,h6,30069,40069,22,29,2
h6,h16,h6,30069,40069,22,30,2
h6,h16,h6,30069,40069,22,31,2
h6,h16,h6,30069,40069,22,32,2
h6,h16,h6,30069,40069,22,33,2
h6,h16,h6,30069,40069,22,34,2
h6,h16,h6,30069,40069,22,35,2
h6,h16,h6,30069,40069,22,36,2
h6,h16,h6,30069,40069,22,37,2
h6,h16,h6,30069,40069,22,38,2
h6,h16,h6,30069,40069,22,39,2
h6,h16,h6,30069,40069,22,40,2
h6,h16,h6,30069,40069,22,41,2
h6,h16,h6,30069,40069,22,43,2
h6,h16,h6,30069,40069,22,44,2
